date,open,close,high,low,volume,company,Exchange,Currency,Country,Sector,Industry,Address,year,fiscalDateEnding,totalAssets,inventory,totalLiabilities
2023-09-20,147.26,149.83,151.9299,144.66,51854060,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2023,NA,NA,NA,NA
2023-08-31,144.25,146.83,147.7275,139.76,84274205,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2023,NA,NA,NA,NA
2023-07-31,133.42,144.18,144.605,131.55,85778938,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2023,NA,NA,NA,NA
2023-06-30,128.44,133.81,139.469,127.78,100722016,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2023,NA,NA,NA,NA
2023-05-31,126.35,128.59,130.0699,120.55,95710890,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2023,NA,NA,NA,NA
2023-04-28,130.97,126.41,132.61,124.56,83664114,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2023,NA,NA,NA,NA
2023-03-31,128.9,131.09,131.48,121.71,138093084,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2023,NA,NA,NA,NA
2023-02-28,134.49,129.3,137.39,128.86,76080679,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2023,NA,NA,NA,NA
2023-01-31,141.1,134.73,147.18,132.98,105576019,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2023,NA,NA,NA,NA
2022-12-30,149.98,140.89,153.21,137.195,86426226,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2022,2022-12-31 00:00:00,127243000000.0,1552000000.0,105222000000.0
2022-11-30,138.25,148.9,150.46,133.97,93620235,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2022,2022-12-31 00:00:00,127243000000.0,1552000000.0,105222000000.0
2022-10-31,120.16,138.29,138.8615,115.545,113480787,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2022,2022-12-31 00:00:00,127243000000.0,1552000000.0,105222000000.0
2022-09-30,128.4,118.81,130.99,118.61,87256958,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2022,2022-12-31 00:00:00,127243000000.0,1552000000.0,105222000000.0
2022-08-31,130.75,128.45,139.34,128.4,77392342,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2022,2022-12-31 00:00:00,127243000000.0,1552000000.0,105222000000.0
2022-07-29,141.0,130.79,141.87,125.13,129801061,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2022,2022-12-31 00:00:00,127243000000.0,1552000000.0,105222000000.0
2022-06-30,139.67,141.19,144.73,132.85,105815743,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2022,2022-12-31 00:00:00,127243000000.0,1552000000.0,105222000000.0
2022-05-31,133.0,138.84,139.83,125.8,113207659,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2022,2022-12-31 00:00:00,127243000000.0,1552000000.0,105222000000.0
2022-04-29,129.66,132.21,141.88,124.91,107525264,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2022,2022-12-31 00:00:00,127243000000.0,1552000000.0,105222000000.0
2022-03-31,122.67,130.02,133.08,120.7,96447210,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2022,2022-12-31 00:00:00,127243000000.0,1552000000.0,105222000000.0
2022-02-28,133.76,122.51,138.82,118.81,98492968,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2022,2022-12-31 00:00:00,127243000000.0,1552000000.0,105222000000.0
2022-01-31,134.07,133.57,142.2,124.193,147238382,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2022,2022-12-31 00:00:00,127243000000.0,1552000000.0,105222000000.0
2021-12-31,118.25,133.66,134.99,116.56,113930079,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2021,2021-12-31 00:00:00,132001000000.0,1649000000.0,113005000000.0
2021-11-30,125.05,117.1,127.29,114.56,119252012,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2021,2021-12-31 00:00:00,132001000000.0,1649000000.0,113005000000.0
2021-10-29,141.0,125.1,146.0,124.62,144097758,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2021,2021-12-31 00:00:00,132001000000.0,1649000000.0,113005000000.0
2021-09-30,139.98,138.93,140.57,132.78,76644238,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2021,2021-12-31 00:00:00,132001000000.0,1649000000.0,113005000000.0
2021-08-31,141.45,140.34,144.7,137.21,69687056,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2021,2021-12-31 00:00:00,132001000000.0,1649000000.0,113005000000.0
2021-07-30,146.96,140.96,147.5,136.2089,110625907,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2021,2021-12-31 00:00:00,132001000000.0,1649000000.0,113005000000.0
2021-06-30,145.0,146.59,152.84,143.04,84365220,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2021,2021-12-31 00:00:00,132001000000.0,1649000000.0,113005000000.0
2021-05-28,143.81,143.74,148.515,140.92,98036425,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2021,2021-12-31 00:00:00,132001000000.0,1649000000.0,113005000000.0
2021-04-30,133.76,141.88,148.74,130.38,122920494,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2021,2021-12-31 00:00:00,132001000000.0,1649000000.0,113005000000.0
2021-03-31,120.35,133.26,137.07,118.755,127967821,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2021,2021-12-31 00:00:00,132001000000.0,1649000000.0,113005000000.0
2021-02-26,119.9,118.93,124.35,118.12,106339228,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2021,2021-12-31 00:00:00,132001000000.0,1649000000.0,113005000000.0
2021-01-29,125.85,119.11,132.24,117.36,176168962,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2021,2021-12-31 00:00:00,132001000000.0,1649000000.0,113005000000.0
2020-12-31,123.9,125.88,127.69,121.72,102587006,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2020,2020-12-31 00:00:00,155971000000.0,1812000000.0,135244000000.0
2020-11-30,112.65,123.52,125.313,111.16,103461100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2020,2020-12-31 00:00:00,155971000000.0,1812000000.0,135244000000.0
2020-10-30,122.36,111.66,135.5,105.92,159130911,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2020,2020-12-31 00:00:00,155971000000.0,1812000000.0,135244000000.0
2020-09-30,122.85,121.67,129.95,116.48,84510174,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2020,2020-12-31 00:00:00,155971000000.0,1812000000.0,135244000000.0
2020-08-31,123.5,123.31,130.47,122.15,74033007,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2020,2020-12-31 00:00:00,155971000000.0,1812000000.0,135244000000.0
2020-07-31,120.27,122.94,132.17,115.2,113972765,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2020,2020-12-31 00:00:00,155971000000.0,1812000000.0,135244000000.0
2020-06-30,124.64,120.77,135.88,115.88,120931250,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2020,2020-12-31 00:00:00,155971000000.0,1812000000.0,135244000000.0
2020-05-29,123.19,124.9,126.97,111.81,92864791,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2020,2020-12-31 00:00:00,155971000000.0,1812000000.0,135244000000.0
2020-04-30,106.36,125.56,129.31,104.52,130400316,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2020,2020-12-31 00:00:00,155971000000.0,1812000000.0,135244000000.0
2020-03-31,130.75,110.93,136.1,90.56,189585053,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2020,2020-12-31 00:00:00,155971000000.0,1812000000.0,135244000000.0
2020-02-28,144.25,130.15,158.75,126.36,118092333,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2020,2020-12-31 00:00:00,155971000000.0,1812000000.0,135244000000.0
2020-01-31,135.0,143.73,145.79,133.2,112864967,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2020,2020-12-31 00:00:00,155971000000.0,1812000000.0,135244000000.0
2019-12-31,134.45,134.04,136.42,130.69,71661951,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2019,2019-12-31 00:00:00,152186000000.0,1619000000.0,131202000000.0
2019-11-29,134.5,134.45,139.14,132.75,64898948,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2019,2019-12-31 00:00:00,152186000000.0,1619000000.0,131202000000.0
2019-10-31,145.59,133.73,147.35,130.9,92647927,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2019,2019-12-31 00:00:00,152186000000.0,1619000000.0,131202000000.0
2019-09-30,134.85,145.42,146.57,133.33,62083780,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2019,2019-12-31 00:00:00,152186000000.0,1619000000.0,131202000000.0
2019-08-30,148.9,135.53,152.95,128.83,96719129,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2019,2019-12-31 00:00:00,152186000000.0,1619000000.0,131202000000.0
2019-07-31,139.6,148.24,151.94,139.13,80175943,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2019,2019-12-31 00:00:00,152186000000.0,1619000000.0,131202000000.0
2019-06-28,127.1,137.9,140.15,127.06,61342985,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2019,2019-12-31 00:00:00,152186000000.0,1619000000.0,131202000000.0
2019-05-31,140.55,126.99,141.81,126.85,75537897,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2019,2019-12-31 00:00:00,152186000000.0,1619000000.0,131202000000.0
2019-04-30,141.51,140.27,145.39,136.26,80199229,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2019,2019-12-31 00:00:00,152186000000.0,1619000000.0,131202000000.0
2019-03-29,139.31,141.1,142.12,133.58,74688899,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2019,2019-12-31 00:00:00,152186000000.0,1619000000.0,131202000000.0
2019-02-28,134.97,138.13,140.49,132.12,68462024,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2019,2019-12-31 00:00:00,152186000000.0,1619000000.0,131202000000.0
2019-01-31,112.01,134.42,135.41,111.69,120388583,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2019,2019-12-31 00:00:00,152186000000.0,1619000000.0,131202000000.0
2018-12-31,125.67,113.67,126.59,105.94,115600988,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2018,2018-12-31 00:00:00,123382000000.0,1682000000.0,106452000000.0
2018-11-30,115.5,124.27,125.06,114.54,141719180,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2018,2018-12-31 00:00:00,123382000000.0,1682000000.0,106452000000.0
2018-10-31,151.71,115.43,154.36,114.09,198093801,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2018,2018-12-31 00:00:00,123382000000.0,1682000000.0,106452000000.0
2018-09-28,145.98,151.21,153.35,144.81,95868702,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2018,2018-12-31 00:00:00,123382000000.0,1682000000.0,106452000000.0
2018-08-31,144.76,146.48,147.93,142.0,79196876,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2018,2018-12-31 00:00:00,123382000000.0,1682000000.0,106452000000.0
2018-07-31,138.28,144.93,150.54,138.2,95015127,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2018,2018-12-31 00:00:00,123382000000.0,1682000000.0,106452000000.0
2018-06-29,142.43,139.7,147.52,137.45,90243111,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2018,2018-12-31 00:00:00,123382000000.0,1682000000.0,106452000000.0
2018-05-31,144.65,141.31,146.2,139.9,88812832,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2018,2018-12-31 00:00:00,123382000000.0,1682000000.0,106452000000.0
2018-04-30,153.34,144.96,162.0,144.11,122893135,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2018,2018-12-31 00:00:00,123382000000.0,1682000000.0,106452000000.0
2018-03-29,155.53,153.43,162.11,148.54,92113147,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2018,2018-12-31 00:00:00,123382000000.0,1682000000.0,106452000000.0
2018-02-28,163.19,155.83,164.13,144.4,100673819,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2018,2018-12-31 00:00:00,123382000000.0,1682000000.0,106452000000.0
2018-01-31,154.5,163.7,171.13,153.54,140197975,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2018,2018-12-31 00:00:00,123382000000.0,1682000000.0,106452000000.0
2017-12-29,154.4,153.42,157.85,151.49,87525752,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2017,NA,NA,NA,NA
2017-11-30,154.1,153.97,154.9,146.211,89208545,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2017,NA,NA,NA,NA
2017-10-31,145.35,154.06,162.51,145.21,121490046,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2017,NA,NA,NA,NA
2017-09-29,142.98,145.08,147.42,141.64,77056229,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2017,NA,NA,NA,NA
2017-08-31,145.0,143.03,145.67,139.13,79260314,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2017,NA,NA,NA,NA
2017-07-31,153.58,144.67,156.025,143.64,91242021,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2017,NA,NA,NA,NA
2017-06-30,152.8,153.83,157.2,150.8,82652760,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2017,NA,NA,NA,NA
2017-05-31,160.05,152.63,160.42,149.79,102455942,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2017,NA,NA,NA,NA
2017-04-28,173.82,160.29,176.33,159.6,80758989,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2017,NA,NA,NA,NA
2017-03-31,180.48,174.14,182.55,172.0937,79476385,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2017,NA,NA,NA,NA
2017-02-28,175.0,179.82,182.79,172.89,59817600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2017,NA,NA,NA,NA
2017-01-31,167.0,174.52,179.25,165.34,88671370,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2017,NA,NA,NA,NA
2016-12-30,161.95,165.99,169.952,158.3,69463793,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2016,NA,NA,NA,NA
2016-11-30,153.5,162.22,164.66,151.0,76340912,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2016,NA,NA,NA,NA
2016-10-31,158.06,153.69,158.53,147.79,78325840,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2016,NA,NA,NA,NA
2016-09-30,158.32,158.85,165.0,153.21,69951563,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2016,NA,NA,NA,NA
2016-08-31,160.65,158.88,164.95,157.85,69680582,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2016,NA,NA,NA,NA
2016-07-29,152.19,160.62,163.6,149.92,69930927,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2016,NA,NA,NA,NA
2016-06-30,153.0,151.78,155.48,142.5,77115961,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2016,NA,NA,NA,NA
2016-05-31,146.56,153.74,153.81,142.9,75248178,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2016,NA,NA,NA,NA
2016-04-29,150.51,145.94,153.52,142.61,94431134,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2016,NA,NA,NA,NA
2016-03-31,132.24,151.45,153.1,132.03,105698603,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2016,NA,NA,NA,NA
2016-02-29,124.4,131.03,134.92,116.901,106703104,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2016,NA,NA,NA,NA
2016-01-29,135.6,124.79,136.89,118.0,126204196,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2016,NA,NA,NA,NA
2015-12-31,139.58,137.62,141.4,133.91,97650594,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2015,NA,NA,NA,NA
2015-11-30,140.5,139.42,142.8,131.65,85421426,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2015,NA,NA,NA,NA
2015-10-30,145.31,140.08,153.147,137.33,120622363,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2015,NA,NA,NA,NA
2015-09-30,144.84,144.97,149.68,141.1501,81761648,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2015,NA,NA,NA,NA
2015-08-31,161.7,147.89,161.85,140.62,93750967,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2015,NA,NA,NA,NA
2015-07-31,163.97,161.99,173.78,158.5,93805392,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2015,NA,NA,NA,NA
2015-06-30,170.21,162.66,171.5601,162.12,80845501,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2015,NA,NA,NA,NA
2015-05-29,173.2,169.65,176.3,168.84,57916093,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2015,NA,NA,NA,NA
2015-04-30,160.23,171.29,175.1303,158.39,93821213,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2015,NA,NA,NA,NA
2015-03-31,161.68,160.5,165.35,153.4,104899758,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2015,NA,NA,NA,NA
2015-02-27,154.0,161.94,164.99,151.51,77654705,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2015,NA,NA,NA,NA
2015-01-30,161.31,153.31,163.31,149.52,117395861,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2015,NA,NA,NA,NA
2014-12-31,161.64,160.44,164.52,150.5,101614529,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2014,NA,NA,NA,NA
2014-11-28,164.25,162.17,164.97,159.8,80018581,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2014,NA,NA,NA,NA
2014-10-31,189.91,164.4,190.89,161.1,146272610,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2014,NA,NA,NA,NA
